sell_through_id,sku_id,selling_week,units_available,units_sold,sell_through_rate
ST_002345,SKU_0016,2026-W04,3337,2325,0.6967
ST_002346,SKU_0001,2026-W11,2750,752,0.2735
ST_002347,SKU_0042,2026-W33,5782,4175,0.7221
ST_002348,SKU_0038,2026-W43,3785,663,0.1752
ST_002349,SKU_0035,2026-W49,8195,3929,0.4794
ST_002350,SKU_0007,2026-W32,8191,3999,0.4882
ST_002351,SKU_0043,2026-W16,4425,1578,0.3566
ST_002352,SKU_0027,2026-W25,7552,4143,0.5486
ST_002353,SKU_0038,2026-W35,6391,5151,0.806
ST_002354,SKU_0025,2026-W33,9999,4539,0.4539
ST_002355,SKU_0013,2026-W52,3550,2158,0.6079
ST_002356,SKU_0048,2026-W40,6461,5777,0.8941
ST_002357,SKU_0017,2026-W33,6574,4053,0.6165
ST_002358,SKU_0001,2026-W38,3311,1305,0.3941
ST_002359,SKU_0005,2026-W30,3135,2089,0.6663
ST_002360,SKU_0021,2026-W10,4861,4305,0.8856
ST_002361,SKU_0013,2026-W01,8401,1524,0.1814
ST_002362,SKU_0047,2026-W34,4234,302,0.0713
ST_002363,SKU_0028,2026-W12,7681,3331,0.4337
ST_002364,SKU_0007,2026-W42,4684,669,0.1428
ST_002365,SKU_0048,2026-W27,7931,2915,0.3675
ST_002366,SKU_0039,2026-W39,6473,265,0.0409
ST_002367,SKU_0035,2026-W48,8782,6257,0.7125
ST_002368,SKU_0021,2026-W30,3756,640,0.1704
ST_002369,SKU_0040,2026-W49,5503,2639,0.4796
ST_002370,SKU_0027,2026-W07,5614,588,0.1047
ST_002371,SKU_0045,2026-W33,5062,2358,0.4658
ST_002372,SKU_0021,2026-W51,6504,4748,0.73
ST_002373,SKU_0031,2026-W39,9056,7838,0.8655
ST_002374,SKU_0030,2026-W33,4771,1764,0.3697
ST_002375,SKU_0004,2026-W29,7748,2415,0.3117
ST_002376,SKU_0031,2026-W47,2294,2178,0.9494
ST_002377,SKU_0026,2026-W22,7284,5375,0.7379
ST_002378,SKU_0035,2026-W07,7120,1971,0.2768
ST_002379,SKU_0040,2026-W02,3474,2401,0.6911
ST_002380,SKU_0040,2026-W25,7207,2626,0.3644
ST_002381,SKU_0042,2026-W09,4825,3280,0.6798
ST_002382,SKU_0033,2026-W13,8753,8580,0.9802
ST_002383,SKU_0024,2026-W22,7521,4901,0.6516
ST_002384,SKU_0006,2026-W49,3926,788,0.2007
ST_002385,SKU_0036,2026-W15,3135,2348,0.749
ST_002386,SKU_0020,2026-W24,2534,2165,0.8544
ST_002387,SKU_0027,2026-W01,2713,344,0.1268
ST_002388,SKU_0032,2026-W27,6494,1730,0.2664
ST_002389,SKU_0001,2026-W16,3171,2434,0.7676
ST_002390,SKU_0006,2026-W02,2980,2516,0.8443
ST_002391,SKU_0006,2026-W25,4194,429,0.1023
ST_002392,SKU_0010,2026-W02,3757,1031,0.2744
ST_002393,SKU_0010,2026-W25,4104,2529,0.6162
ST_002394,SKU_0018,2026-W44,7720,4132,0.5352
ST_002395,SKU_0049,2026-W18,5747,3138,0.546
ST_002396,SKU_0029,2026-W28,7226,5377,0.7441
ST_002397,SKU_0014,2026-W40,7046,6692,0.9498
ST_002398,SKU_0044,2026-W48,9211,4260,0.4625
ST_002399,SKU_0035,2026-W08,3728,1772,0.4753
ST_002400,SKU_0036,2026-W34,5626,4645,0.8256
ST_002401,SKU_0027,2026-W05,3896,1662,0.4266
ST_002402,SKU_0001,2026-W44,6211,4713,0.7588
ST_002403,SKU_0025,2026-W24,8963,4821,0.5379
ST_002404,SKU_0023,2026-W19,4794,2443,0.5096
ST_002405,SKU_0038,2026-W33,6760,464,0.0686
ST_002406,SKU_0035,2026-W05,7510,4656,0.62
ST_002407,SKU_0039,2026-W09,5359,4198,0.7834
ST_002408,SKU_0034,2026-W21,7190,4500,0.6259
ST_002409,SKU_0043,2026-W29,2772,1058,0.3817
ST_002410,SKU_0014,2026-W27,6124,5735,0.9365
ST_002411,SKU_0017,2026-W24,8575,2506,0.2922
ST_002412,SKU_0044,2026-W34,8149,2103,0.2581
ST_002413,SKU_0040,2026-W52,7654,5853,0.7647
ST_002414,SKU_0008,2026-W15,2856,605,0.2118
ST_002415,SKU_0031,2026-W09,7014,3537,0.5043
ST_002416,SKU_0015,2026-W04,8628,8386,0.972
ST_002417,SKU_0016,2026-W06,8364,6024,0.7202
ST_002418,SKU_0040,2026-W01,5255,2503,0.4763
ST_002419,SKU_0008,2026-W48,5702,2783,0.4881
ST_002420,SKU_0050,2026-W39,7459,4468,0.599
ST_002421,SKU_0013,2026-W28,8068,7233,0.8965
ST_002422,SKU_0006,2026-W52,4042,3837,0.9493
ST_002423,SKU_0023,2026-W04,3995,1658,0.415
ST_002424,SKU_0026,2026-W49,5095,3307,0.6491
ST_002425,SKU_0050,2026-W47,4017,2323,0.5783
ST_002426,SKU_0010,2026-W52,6224,5697,0.9153
ST_002427,SKU_0030,2026-W24,9368,2925,0.3122
ST_002428,SKU_0021,2026-W40,9415,8558,0.909
ST_002429,SKU_0037,2026-W39,3355,941,0.2805
ST_002430,SKU_0006,2026-W01,5658,272,0.0481
ST_002431,SKU_0008,2026-W34,5269,4955,0.9404
ST_002432,SKU_0040,2026-W05,9420,7935,0.8424
ST_002433,SKU_0024,2026-W49,6088,3935,0.6464
ST_002434,SKU_0016,2026-W46,5979,2134,0.3569
ST_002435,SKU_0044,2026-W08,2271,1479,0.6513
ST_002436,SKU_0037,2026-W47,3477,2571,0.7394
ST_002437,SKU_0026,2026-W02,8432,5331,0.6322
ST_002438,SKU_0026,2026-W25,9437,1190,0.1261
ST_002439,SKU_0002,2026-W04,5690,3786,0.6654
ST_002440,SKU_0024,2026-W02,2319,773,0.3333
ST_002441,SKU_0024,2026-W25,3738,1971,0.5273
ST_002442,SKU_0016,2026-W10,6416,931,0.1451
ST_002443,SKU_0019,2026-W15,7506,637,0.0849
ST_002444,SKU_0021,2026-W27,7899,5640,0.714
ST_002445,SKU_0006,2026-W05,4123,3762,0.9124
ST_002446,SKU_0011,2026-W15,5463,2095,0.3835
ST_002447,SKU_0009,2026-W39,5171,2202,0.4258
ST_002448,SKU_0038,2026-W09,3158,278,0.088
ST_002449,SKU_0042,2026-W14,2719,1610,0.5921
ST_002450,SKU_0009,2026-W47,8666,5102,0.5887
ST_002451,SKU_0011,2026-W48,5077,783,0.1542
ST_002452,SKU_0041,2026-W15,3070,497,0.1619
ST_002453,SKU_0008,2026-W08,4096,3195,0.78
ST_002454,SKU_0025,2026-W14,6803,945,0.1389
ST_002455,SKU_0005,2026-W21,8011,1639,0.2046
ST_002456,SKU_0016,2026-W51,7241,1690,0.2334
ST_002457,SKU_0041,2026-W48,6395,5549,0.8677
ST_002458,SKU_0017,2026-W14,7202,3597,0.4994
ST_002459,SKU_0019,2026-W34,7544,3857,0.5113
ST_002460,SKU_0011,2026-W34,3550,625,0.1761
ST_002461,SKU_0049,2026-W44,7436,5032,0.6767
ST_002462,SKU_0007,2026-W43,4131,3189,0.772
ST_002463,SKU_0020,2026-W50,2988,2823,0.9448
ST_002464,SKU_0021,2026-W21,7364,4926,0.6689
ST_002465,SKU_0041,2026-W34,9152,4393,0.48
ST_002466,SKU_0029,2026-W19,8673,2642,0.3046
ST_002467,SKU_0026,2026-W52,7280,3602,0.4948
ST_002468,SKU_0033,2026-W26,9544,5426,0.5685
ST_002469,SKU_0007,2026-W35,7564,1048,0.1386
ST_002470,SKU_0002,2026-W41,2967,2377,0.8011
ST_002471,SKU_0029,2026-W13,4712,4328,0.9185
ST_002472,SKU_0037,2026-W09,2455,925,0.3768
ST_002473,SKU_0045,2026-W14,2051,570,0.2779
ST_002474,SKU_0024,2026-W52,7319,1941,0.2652
ST_002475,SKU_0026,2026-W01,2754,1527,0.5545
ST_002476,SKU_0030,2026-W14,7168,6592,0.9196
ST_002477,SKU_0047,2026-W19,7293,1563,0.2143
ST_002478,SKU_0020,2026-W45,2831,2436,0.8605
ST_002479,SKU_0034,2026-W43,2107,1366,0.6483
ST_002480,SKU_0024,2026-W01,9668,6930,0.7168
ST_002481,SKU_0012,2026-W15,2572,839,0.3262
ST_002482,SKU_0011,2026-W08,4543,1464,0.3223
ST_002483,SKU_0039,2026-W18,2505,659,0.2631
ST_002484,SKU_0012,2026-W48,6500,6101,0.9386
ST_002485,SKU_0025,2026-W50,8657,5074,0.5861
ST_002486,SKU_0042,2026-W12,8089,2095,0.259
ST_002487,SKU_0009,2026-W09,4658,4087,0.8774
ST_002488,SKU_0026,2026-W05,8421,3879,0.4606
ST_002489,SKU_0031,2026-W18,2098,1781,0.8489
ST_002490,SKU_0041,2026-W08,7082,4465,0.6305
ST_002491,SKU_0003,2026-W24,2442,1878,0.769
ST_002492,SKU_0015,2026-W06,4616,4057,0.8789
ST_002493,SKU_0046,2026-W39,3194,2177,0.6816
ST_002494,SKU_0024,2026-W05,9218,3288,0.3567
ST_002495,SKU_0013,2026-W19,6257,591,0.0945
ST_002496,SKU_0047,2026-W04,2847,1904,0.6688
ST_002497,SKU_0006,2026-W28,7715,2971,0.3851
ST_002498,SKU_0046,2026-W47,6527,2712,0.4155
ST_002499,SKU_0022,2026-W24,8971,6121,0.6823
ST_002500,SKU_0012,2026-W34,5428,1791,0.33
ST_002501,SKU_0020,2026-W38,3493,2997,0.858
ST_002502,SKU_0001,2026-W31,4052,3615,0.8922
ST_002503,SKU_0023,2026-W06,4834,2560,0.5296
ST_002504,SKU_0013,2026-W13,8088,256,0.0317
ST_002505,SKU_0010,2026-W28,8044,3144,0.3909
ST_002506,SKU_0025,2026-W45,3853,1969,0.511
ST_002507,SKU_0017,2026-W45,2006,1018,0.5075
ST_002508,SKU_0015,2026-W46,4680,3657,0.7814
ST_002509,SKU_0038,2026-W14,6149,1021,0.166
ST_002510,SKU_0001,2026-W37,8165,2828,0.3464
ST_002511,SKU_0016,2026-W40,4136,2763,0.668
ST_002512,SKU_0002,2026-W06,2068,1900,0.9188
ST_002513,SKU_0015,2026-W10,6926,4464,0.6445
ST_002514,SKU_0039,2026-W12,9951,6172,0.6202
ST_002515,SKU_0036,2026-W19,7605,1491,0.1961
ST_002516,SKU_0025,2026-W38,2790,2044,0.7326
ST_002517,SKU_0012,2026-W08,7761,4070,0.5244
ST_002518,SKU_0033,2026-W03,3490,2792,0.8
ST_002519,SKU_0031,2026-W12,8937,7354,0.8229
ST_002520,SKU_0030,2026-W45,3065,810,0.2643
ST_002521,SKU_0023,2026-W10,6737,1721,0.2555
ST_002522,SKU_0017,2026-W38,3858,3159,0.8188
ST_002523,SKU_0033,2026-W17,7545,2519,0.3339
ST_002524,SKU_0005,2026-W43,8119,6658,0.8201
ST_002525,SKU_0016,2026-W27,5376,4137,0.7695
ST_002526,SKU_0007,2026-W33,2877,2409,0.8373
ST_002527,SKU_0027,2026-W13,4464,2429,0.5441
ST_002528,SKU_0015,2026-W51,5415,808,0.1492
ST_002529,SKU_0002,2026-W46,7387,3805,0.5151
ST_002530,SKU_0005,2026-W35,3553,774,0.2178
ST_002531,SKU_0004,2026-W15,5707,2638,0.4622
ST_002532,SKU_0020,2026-W16,3992,303,0.0759
ST_002533,SKU_0036,2026-W04,7398,3837,0.5187
ST_002534,SKU_0046,2026-W09,5230,3345,0.6396
ST_002535,SKU_0033,2026-W23,5654,5555,0.9825
ST_002536,SKU_0023,2026-W30,4065,2782,0.6844
ST_002537,SKU_0018,2026-W22,2043,226,0.1106
ST_002538,SKU_0023,2026-W51,2815,2799,0.9943
ST_002539,SKU_0050,2026-W18,6252,6097,0.9752
ST_002540,SKU_0002,2026-W10,9668,5113,0.5289
ST_002541,SKU_0026,2026-W28,5802,5677,0.9785
ST_002542,SKU_0030,2026-W38,9147,7188,0.7858
ST_002543,SKU_0034,2026-W33,9460,6518,0.689
ST_002544,SKU_0001,2026-W22,6799,5100,0.7501
ST_002545,SKU_0035,2026-W41,8737,6191,0.7086
ST_002546,SKU_0024,2026-W28,3565,1610,0.4516
ST_002547,SKU_0044,2026-W04,6684,3278,0.4904
ST_002548,SKU_0037,2026-W18,2192,1108,0.5055
ST_002549,SKU_0004,2026-W34,9870,1633,0.1655
ST_002550,SKU_0016,2026-W21,3194,1320,0.4133
ST_002551,SKU_0025,2026-W16,9394,1075,0.1144
ST_002552,SKU_0002,2026-W51,6505,2258,0.3471
ST_002553,SKU_0017,2026-W16,7497,4088,0.5453
ST_002554,SKU_0048,2026-W47,5134,3138,0.6112
ST_002555,SKU_0040,2026-W13,7739,1466,0.1894
ST_002556,SKU_0009,2026-W18,9196,674,0.0733
ST_002557,SKU_0007,2026-W09,8282,5734,0.6923
ST_002558,SKU_0008,2026-W04,4843,3325,0.6866
ST_002559,SKU_0047,2026-W06,3426,955,0.2788
ST_002560,SKU_0003,2026-W50,7621,2639,0.3463
ST_002561,SKU_0010,2026-W19,8238,3919,0.4757
ST_002562,SKU_0043,2026-W48,3023,2381,0.7876
ST_002563,SKU_0050,2026-W12,2485,968,0.3895
ST_002564,SKU_0006,2026-W13,9955,8649,0.8688
ST_002565,SKU_0045,2026-W16,6324,776,0.1227
ST_002566,SKU_0030,2026-W16,8603,4966,0.5772
ST_002567,SKU_0019,2026-W19,7175,7092,0.9884
ST_002568,SKU_0044,2026-W41,3960,2068,0.5222
ST_002569,SKU_0032,2026-W39,2845,446,0.1568
ST_002570,SKU_0022,2026-W50,9392,4895,0.5212
ST_002571,SKU_0037,2026-W12,7872,7454,0.9469
ST_002572,SKU_0029,2026-W20,4597,4484,0.9754
ST_002573,SKU_0032,2026-W47,3532,1755,0.4969
ST_002574,SKU_0003,2026-W45,2491,1847,0.7415
ST_002575,SKU_0018,2026-W49,8098,493,0.0609
ST_002576,SKU_0015,2026-W40,9170,628,0.0685
ST_002577,SKU_0005,2026-W33,7961,3926,0.4932
ST_002578,SKU_0022,2026-W45,4583,650,0.1418
ST_002579,SKU_0001,2026-W49,5765,4934,0.8559
ST_002580,SKU_0009,2026-W12,5719,2953,0.5163
ST_002581,SKU_0047,2026-W10,8368,7326,0.8755
ST_002582,SKU_0019,2026-W04,9786,2574,0.263
ST_002583,SKU_0011,2026-W04,3318,503,0.1516
ST_002584,SKU_0018,2026-W02,5733,4348,0.7584
ST_002585,SKU_0018,2026-W25,2073,1045,0.5041
ST_002586,SKU_0028,2026-W02,5354,4245,0.7929
ST_002587,SKU_0028,2026-W25,5636,2692,0.4776
ST_002588,SKU_0022,2026-W11,8970,8406,0.9371
ST_002589,SKU_0034,2026-W24,2575,2295,0.8913
ST_002590,SKU_0015,2026-W27,6736,1838,0.2729
ST_002591,SKU_0035,2026-W46,2092,1647,0.7873
ST_002592,SKU_0041,2026-W04,7130,749,0.105
ST_002593,SKU_0003,2026-W38,5267,1861,0.3533
ST_002594,SKU_0014,2026-W47,7649,5680,0.7426
ST_002595,SKU_0043,2026-W08,8433,7258,0.8607
ST_002596,SKU_0047,2026-W30,6114,2424,0.3965
ST_002597,SKU_0029,2026-W36,3027,1938,0.6402
ST_002598,SKU_0047,2026-W51,9203,4155,0.4515
ST_002599,SKU_0042,2026-W29,9595,3670,0.3825
ST_002600,SKU_0036,2026-W06,5580,871,0.1561
