forecast_id,sku_id,region,period,forecasted_demand_units,confidence_interval_pct
FCT_001343,SKU_0024,North_America,2027-M09,6988,0.83
FCT_001344,SKU_0050,Europe,2027-M06,13062,0.88
FCT_001345,SKU_0028,Latin_America,2026-M03,9368,0.94
FCT_001346,SKU_0032,Latin_America,2027-M03,3602,0.8
FCT_001347,SKU_0037,Latin_America,2027-M02,5292,0.87
FCT_001348,SKU_0030,Latin_America,2026-M01,8746,0.87
FCT_001349,SKU_0048,Latin_America,2027-M01,7207,0.91
FCT_001350,SKU_0001,Europe,2027-M05,9720,0.82
FCT_001351,SKU_0023,Latin_America,2026-M07,9945,0.95
FCT_001352,SKU_0044,North_America,2026-M04,5902,0.85
FCT_001353,SKU_0014,Europe,2027-M04,12408,0.92
FCT_001354,SKU_0026,Europe,2026-M11,8319,0.81
FCT_001355,SKU_0017,Asia_Pacific,2027-M08,11897,0.82
FCT_001356,SKU_0045,Europe,2027-M03,11252,0.87
FCT_001357,SKU_0018,Europe,2026-M11,4401,0.81
FCT_001358,SKU_0025,North_America,2027-M12,14795,0.92
FCT_001359,SKU_0026,Latin_America,2027-M07,12743,0.94
FCT_001360,SKU_0018,Latin_America,2027-M07,10100,0.85
FCT_001361,SKU_0011,Europe,2027-M07,4106,0.82
FCT_001362,SKU_0029,North_America,2027-M04,13732,0.91
FCT_001363,SKU_0041,Europe,2026-M05,3232,0.86
FCT_001364,SKU_0039,Latin_America,2026-M03,2561,0.9
FCT_001365,SKU_0031,North_America,2026-M11,1564,0.87
FCT_001366,SKU_0037,North_America,2027-M01,5842,0.91
FCT_001367,SKU_0034,Asia_Pacific,2026-M12,2346,0.84
FCT_001368,SKU_0013,Europe,2026-M09,5314,0.83
FCT_001369,SKU_0010,Asia_Pacific,2027-M12,11413,0.92
FCT_001370,SKU_0045,North_America,2027-M05,1249,0.92
FCT_001371,SKU_0035,Latin_America,2026-M05,2337,0.84
FCT_001372,SKU_0005,Europe,2027-M04,5688,0.85
FCT_001373,SKU_0013,Latin_America,2026-M04,10680,0.92
FCT_001374,SKU_0044,North_America,2027-M11,10789,0.86
FCT_001375,SKU_0027,Asia_Pacific,2026-M05,6011,0.85
FCT_001376,SKU_0011,Asia_Pacific,2027-M05,8558,0.85
FCT_001377,SKU_0023,Asia_Pacific,2026-M08,4354,0.83
FCT_001378,SKU_0032,North_America,2027-M08,10751,0.92
FCT_001379,SKU_0010,Europe,2027-M10,14929,0.87
FCT_001380,SKU_0039,Europe,2027-M12,14283,0.82
FCT_001381,SKU_0010,Europe,2026-M03,14947,0.85
FCT_001382,SKU_0018,North_America,2026-M10,4720,0.92
FCT_001383,SKU_0012,Europe,2027-M03,5532,0.92
FCT_001384,SKU_0008,Europe,2027-M01,8387,0.82
FCT_001385,SKU_0008,Asia_Pacific,2027-M04,8080,0.93
FCT_001386,SKU_0002,Latin_America,2027-M10,8657,0.8
FCT_001387,SKU_0030,Latin_America,2027-M08,1412,0.91
FCT_001388,SKU_0010,Asia_Pacific,2027-M01,13227,0.83
FCT_001389,SKU_0036,Europe,2027-M01,11374,0.85
FCT_001390,SKU_0036,Asia_Pacific,2027-M04,5824,0.85
FCT_001391,SKU_0048,Europe,2027-M12,10824,0.87
FCT_001392,SKU_0040,Latin_America,2026-M07,13106,0.91
FCT_001393,SKU_0030,Europe,2027-M07,12485,0.85
FCT_001394,SKU_0013,Latin_America,2027-M11,10036,0.91
FCT_001395,SKU_0040,Europe,2027-M11,11271,0.81
FCT_001396,SKU_0040,Asia_Pacific,2026-M11,9694,0.88
FCT_001397,SKU_0037,North_America,2026-M11,2512,0.93
FCT_001398,SKU_0013,Europe,2026-M10,8801,0.88
FCT_001399,SKU_0047,Asia_Pacific,2027-M03,1879,0.94
FCT_001400,SKU_0029,North_America,2026-M12,14254,0.93
FCT_001401,SKU_0012,North_America,2027-M05,2894,0.85
FCT_001402,SKU_0021,North_America,2026-M01,10679,0.82
FCT_001403,SKU_0016,Latin_America,2026-M05,10945,0.84
FCT_001404,SKU_0004,North_America,2026-M05,8476,0.87
FCT_001405,SKU_0023,Asia_Pacific,2026-M01,4597,0.88
FCT_001406,SKU_0028,North_America,2027-M12,9045,0.94
FCT_001407,SKU_0011,Latin_America,2026-M03,10557,0.93
FCT_001408,SKU_0005,North_America,2027-M04,4451,0.83
FCT_001409,SKU_0034,North_America,2027-M04,3624,0.83
FCT_001410,SKU_0029,Asia_Pacific,2026-M04,4753,0.93
FCT_001411,SKU_0042,Latin_America,2027-M02,6267,0.84
FCT_001412,SKU_0030,Asia_Pacific,2027-M05,1671,0.94
FCT_001413,SKU_0007,Asia_Pacific,2027-M02,8192,0.8
FCT_001414,SKU_0006,Latin_America,2027-M05,8380,0.83
FCT_001415,SKU_0046,Latin_America,2026-M09,2927,0.95
FCT_001416,SKU_0005,Europe,2026-M12,12990,0.94
FCT_001417,SKU_0006,Latin_America,2027-M10,13088,0.93
FCT_001418,SKU_0046,North_America,2026-M08,9607,0.83
FCT_001419,SKU_0019,Latin_America,2026-M08,7493,0.88
FCT_001420,SKU_0049,Asia_Pacific,2027-M12,6073,0.87
FCT_001421,SKU_0042,Europe,2026-M02,12846,0.93
FCT_001422,SKU_0006,Asia_Pacific,2026-M05,5191,0.8
FCT_001423,SKU_0025,North_America,2026-M11,1294,0.83
FCT_001424,SKU_0022,Asia_Pacific,2027-M06,7307,0.86
FCT_001425,SKU_0040,Asia_Pacific,2026-M08,13489,0.85
FCT_001426,SKU_0028,Latin_America,2027-M02,1205,0.8
FCT_001427,SKU_0039,Asia_Pacific,2026-M06,8361,0.86
FCT_001428,SKU_0031,Latin_America,2027-M03,12748,0.82
FCT_001429,SKU_0039,North_America,2027-M12,10005,0.93
FCT_001430,SKU_0032,Asia_Pacific,2026-M05,2968,0.93
FCT_001431,SKU_0001,Asia_Pacific,2026-M12,3965,0.92
FCT_001432,SKU_0044,Europe,2027-M12,11567,0.88
FCT_001433,SKU_0037,Europe,2026-M05,2981,0.89
FCT_001434,SKU_0027,Asia_Pacific,2027-M04,4482,0.93
FCT_001435,SKU_0010,Asia_Pacific,2026-M11,9248,0.86
FCT_001436,SKU_0028,Europe,2026-M02,9801,0.82
FCT_001437,SKU_0050,North_America,2026-M07,10102,0.92
FCT_001438,SKU_0036,Europe,2026-M11,13493,0.87
FCT_001439,SKU_0022,Europe,2026-M06,7990,0.84
FCT_001440,SKU_0008,Latin_America,2026-M06,13950,0.83
FCT_001441,SKU_0024,Europe,2027-M03,4374,0.83
FCT_001442,SKU_0030,North_America,2027-M07,1181,0.94
FCT_001443,SKU_0029,Asia_Pacific,2027-M11,12827,0.92
FCT_001444,SKU_0013,Asia_Pacific,2026-M07,11548,0.89
FCT_001445,SKU_0039,Latin_America,2027-M02,14738,0.86
FCT_001446,SKU_0049,Europe,2027-M10,3721,0.9
FCT_001447,SKU_0049,Europe,2026-M03,1601,0.94
FCT_001448,SKU_0035,North_America,2026-M08,7568,0.9
FCT_001449,SKU_0041,Latin_America,2027-M09,7505,0.8
FCT_001450,SKU_0049,Asia_Pacific,2027-M01,5475,0.88
FCT_001451,SKU_0038,Asia_Pacific,2026-M12,4794,0.81
FCT_001452,SKU_0046,North_America,2026-M01,4315,0.84
FCT_001453,SKU_0038,North_America,2026-M05,5335,0.83
FCT_001454,SKU_0019,Latin_America,2026-M01,6571,0.88
FCT_001455,SKU_0025,North_America,2026-M08,12911,0.84
FCT_001456,SKU_0027,Europe,2026-M03,10214,0.81
FCT_001457,SKU_0033,Europe,2027-M03,9533,0.9
FCT_001458,SKU_0021,North_America,2027-M08,14079,0.86
FCT_001459,SKU_0023,Asia_Pacific,2027-M08,2606,0.82
FCT_001460,SKU_0040,Asia_Pacific,2026-M01,5282,0.83
FCT_001461,SKU_0024,North_America,2027-M05,1476,0.93
FCT_001462,SKU_0026,Asia_Pacific,2027-M10,13277,0.84
FCT_001463,SKU_0004,Asia_Pacific,2027-M07,10131,0.9
FCT_001464,SKU_0046,Latin_America,2026-M10,8763,0.91
FCT_001465,SKU_0050,North_America,2026-M02,1310,0.85
FCT_001466,SKU_0043,Asia_Pacific,2027-M09,12637,0.91
FCT_001467,SKU_0034,Latin_America,2026-M10,4694,0.92
FCT_001468,SKU_0005,North_America,2026-M12,5135,0.89
FCT_001469,SKU_0048,North_America,2026-M09,9667,0.81
FCT_001470,SKU_0004,North_America,2027-M04,12293,0.86
FCT_001471,SKU_0011,Europe,2027-M03,6538,0.89
FCT_001472,SKU_0030,North_America,2026-M01,6921,0.91
FCT_001473,SKU_0009,Asia_Pacific,2026-M05,14439,0.88
FCT_001474,SKU_0037,Latin_America,2026-M10,11246,0.91
FCT_001475,SKU_0043,Europe,2026-M06,10383,0.94
FCT_001476,SKU_0010,Europe,2027-M02,3734,0.81
FCT_001477,SKU_0033,North_America,2027-M05,5042,0.87
FCT_001478,SKU_0023,Europe,2026-M09,13365,0.83
FCT_001479,SKU_0050,Latin_America,2027-M04,2710,0.83
FCT_001480,SKU_0042,Asia_Pacific,2027-M08,14978,0.86
FCT_001481,SKU_0024,Asia_Pacific,2026-M07,12294,0.86
FCT_001482,SKU_0035,North_America,2026-M01,10440,0.87
FCT_001483,SKU_0046,Europe,2027-M04,9009,0.86
FCT_001484,SKU_0034,Asia_Pacific,2026-M04,8006,0.88
FCT_001485,SKU_0027,Latin_America,2026-M06,8802,0.87
FCT_001486,SKU_0002,Latin_America,2027-M02,10305,0.83
FCT_001487,SKU_0006,Asia_Pacific,2027-M04,13915,0.88
FCT_001488,SKU_0039,Europe,2026-M08,2178,0.83
FCT_001489,SKU_0003,Latin_America,2027-M10,13706,0.85
FCT_001490,SKU_0004,Asia_Pacific,2026-M01,8954,0.84
FCT_001491,SKU_0037,Europe,2027-M04,10758,0.81
FCT_001492,SKU_0001,North_America,2027-M04,6669,0.83
FCT_001493,SKU_0020,Asia_Pacific,2026-M02,14336,0.95
FCT_001494,SKU_0007,Europe,2026-M05,1384,0.94
FCT_001495,SKU_0023,Latin_America,2027-M09,11688,0.88
FCT_001496,SKU_0049,Asia_Pacific,2026-M11,5878,0.83
FCT_001497,SKU_0020,North_America,2026-M03,13888,0.87
FCT_001498,SKU_0005,Asia_Pacific,2027-M12,3134,0.83
FCT_001499,SKU_0048,Europe,2026-M08,10958,0.89
FCT_001500,SKU_0003,Europe,2026-M04,12134,0.92
FCT_001501,SKU_0046,North_America,2027-M08,14918,0.86
FCT_001502,SKU_0019,Latin_America,2027-M08,6952,0.93
FCT_001503,SKU_0039,North_America,2026-M11,1543,0.81
FCT_001504,SKU_0017,Latin_America,2027-M05,2343,0.83
FCT_001505,SKU_0003,Asia_Pacific,2026-M03,2741,0.85
FCT_001506,SKU_0007,Asia_Pacific,2026-M09,9612,0.95
FCT_001507,SKU_0034,Asia_Pacific,2027-M11,6043,0.84
FCT_001508,SKU_0040,Asia_Pacific,2027-M08,13277,0.83
FCT_001509,SKU_0032,Europe,2027-M10,5114,0.87
FCT_001510,SKU_0032,Europe,2026-M03,3560,0.91
FCT_001511,SKU_0050,Asia_Pacific,2026-M06,5285,0.95
FCT_001512,SKU_0042,Latin_America,2026-M09,10891,0.8
FCT_001513,SKU_0033,Latin_America,2026-M02,1041,0.93
FCT_001514,SKU_0038,North_America,2027-M04,9594,0.94
FCT_001515,SKU_0025,Europe,2027-M04,2593,0.92
FCT_001516,SKU_0028,Latin_America,2026-M09,7299,0.92
FCT_001517,SKU_0028,North_America,2026-M08,14489,0.84
FCT_001518,SKU_0023,Europe,2026-M10,8541,0.91
FCT_001519,SKU_0002,North_America,2026-M03,1303,0.85
FCT_001520,SKU_0039,Europe,2026-M01,11302,0.95
FCT_001521,SKU_0009,North_America,2026-M07,11791,0.89
FCT_001522,SKU_0041,North_America,2026-M10,2467,0.85
FCT_001523,SKU_0049,Asia_Pacific,2026-M08,8884,0.83
FCT_001524,SKU_0003,Europe,2027-M11,11837,0.94
FCT_001525,SKU_0006,Europe,2026-M11,7249,0.87
FCT_001526,SKU_0037,Latin_America,2027-M06,10376,0.86
FCT_001527,SKU_0047,Latin_America,2026-M03,11916,0.83
FCT_001528,SKU_0009,Europe,2027-M01,8407,0.83
FCT_001529,SKU_0008,North_America,2027-M09,1599,0.89
FCT_001530,SKU_0014,Asia_Pacific,2026-M03,7461,0.82
FCT_001531,SKU_0050,Latin_America,2026-M12,14122,0.83
FCT_001532,SKU_0048,Europe,2026-M01,4173,0.87
FCT_001533,SKU_0039,Latin_America,2026-M09,8083,0.85
FCT_001534,SKU_0019,Asia_Pacific,2027-M05,12053,0.83
FCT_001535,SKU_0039,North_America,2026-M08,6961,0.88
FCT_001536,SKU_0007,Latin_America,2026-M06,7339,0.89
FCT_001537,SKU_0044,Europe,2026-M08,8189,0.95
FCT_001538,SKU_0045,Asia_Pacific,2027-M06,5373,0.94
FCT_001539,SKU_0032,Latin_America,2026-M06,11165,0.95
FCT_001540,SKU_0049,Europe,2027-M02,2696,0.9
FCT_001541,SKU_0022,North_America,2027-M06,13335,0.9
FCT_001542,SKU_0004,Asia_Pacific,2027-M08,6929,0.94
FCT_001543,SKU_0024,Latin_America,2027-M12,8273,0.89
FCT_001544,SKU_0015,Asia_Pacific,2027-M05,3571,0.92
FCT_001545,SKU_0014,Latin_America,2027-M03,9010,0.87
FCT_001546,SKU_0010,North_America,2026-M06,2942,0.82
FCT_001547,SKU_0032,North_America,2026-M05,6499,0.85
FCT_001548,SKU_0042,North_America,2026-M01,11134,0.81
FCT_001549,SKU_0001,North_America,2026-M12,8643,0.9
FCT_001550,SKU_0040,Latin_America,2027-M09,4368,0.89
FCT_001551,SKU_0027,Europe,2027-M02,3996,0.91
FCT_001552,SKU_0045,Europe,2026-M06,14927,0.86
FCT_001553,SKU_0007,North_America,2027-M07,14388,0.94
FCT_001554,SKU_0042,Latin_America,2026-M10,7946,0.88
FCT_001555,SKU_0018,Asia_Pacific,2027-M02,7656,0.88
FCT_001556,SKU_0020,Europe,2026-M05,12269,0.88
FCT_001557,SKU_0007,Asia_Pacific,2026-M10,11499,0.9
FCT_001558,SKU_0026,Asia_Pacific,2027-M02,7882,0.91
FCT_001559,SKU_0028,North_America,2026-M01,1572,0.94
FCT_001560,SKU_0018,Europe,2027-M03,9581,0.85
FCT_001561,SKU_0029,North_America,2027-M11,10911,0.87
FCT_001562,SKU_0013,North_America,2026-M07,6681,0.88
FCT_001563,SKU_0001,Asia_Pacific,2026-M04,8845,0.93
FCT_001564,SKU_0047,North_America,2026-M02,14399,0.94
FCT_001565,SKU_0031,North_America,2027-M03,10685,0.84
FCT_001566,SKU_0028,Latin_America,2026-M10,4482,0.94
FCT_001567,SKU_0035,Europe,2026-M12,4187,0.95
FCT_001568,SKU_0049,Latin_America,2027-M07,7729,0.84
FCT_001569,SKU_0039,North_America,2026-M01,9129,0.81
FCT_001570,SKU_0025,Europe,2026-M12,7269,0.83
FCT_001571,SKU_0022,Latin_America,2027-M01,9028,0.86
FCT_001572,SKU_0044,Europe,2026-M01,9073,0.9
FCT_001573,SKU_0026,North_America,2027-M05,14138,0.91
FCT_001574,SKU_0021,Asia_Pacific,2027-M04,6745,0.89
FCT_001575,SKU_0005,Europe,2027-M11,14246,0.93
FCT_001576,SKU_0005,Latin_America,2026-M07,5322,0.91
FCT_001577,SKU_0002,Europe,2026-M05,9490,0.87
FCT_001578,SKU_0005,Asia_Pacific,2026-M11,13147,0.86
FCT_001579,SKU_0050,Europe,2027-M07,11142,0.84
FCT_001580,SKU_0039,Latin_America,2026-M10,10557,0.89
FCT_001581,SKU_0012,Asia_Pacific,2027-M06,8251,0.91
FCT_001582,SKU_0009,Latin_America,2026-M06,6715,0.85
FCT_001583,SKU_0038,Asia_Pacific,2026-M04,11295,0.92
FCT_001584,SKU_0015,Latin_America,2026-M03,4909,0.84
FCT_001585,SKU_0048,Europe,2027-M08,8263,0.94
FCT_001586,SKU_0001,Asia_Pacific,2027-M11,6238,0.9
FCT_001587,SKU_0048,Asia_Pacific,2026-M03,12745,0.9
FCT_001588,SKU_0012,Europe,2026-M06,5148,0.8
FCT_001589,SKU_0043,Asia_Pacific,2027-M05,6972,0.84
FCT_001590,SKU_0048,Latin_America,2027-M03,9112,0.83
FCT_001591,SKU_0042,North_America,2027-M08,11607,0.8
FCT_001592,SKU_0039,Asia_Pacific,2026-M04,12877,0.84
FCT_001593,SKU_0021,Europe,2026-M03,14627,0.91
FCT_001594,SKU_0013,Asia_Pacific,2027-M09,11012,0.86
FCT_001595,SKU_0011,North_America,2026-M08,4719,0.9
FCT_001596,SKU_0041,Asia_Pacific,2027-M10,5238,0.85
FCT_001597,SKU_0003,North_America,2027-M01,1442,0.84
FCT_001598,SKU_0016,North_America,2027-M04,14184,0.92
FCT_001599,SKU_0044,Latin_America,2027-M05,5581,0.88
FCT_001600,SKU_0032,Europe,2027-M02,1533,0.92
FCT_001601,SKU_0028,North_America,2027-M08,8897,0.88
FCT_001602,SKU_0031,Europe,2027-M10,7137,0.83
FCT_001603,SKU_0047,Asia_Pacific,2026-M06,4537,0.83
FCT_001604,SKU_0050,Europe,2026-M01,9743,0.86
FCT_001605,SKU_0005,Asia_Pacific,2026-M08,7601,0.89
FCT_001606,SKU_0038,Asia_Pacific,2027-M11,4056,0.91
FCT_001607,SKU_0049,North_America,2026-M06,2980,0.84
FCT_001608,SKU_0010,Europe,2026-M10,10844,0.86
FCT_001609,SKU_0022,Latin_America,2026-M11,13129,0.88
FCT_001610,SKU_0046,Asia_Pacific,2027-M12,12413,0.94
FCT_001611,SKU_0029,Europe,2027-M12,14294,0.92
FCT_001612,SKU_0024,Latin_America,2026-M11,8777,0.83
FCT_001613,SKU_0031,Latin_America,2027-M04,4424,0.81
FCT_001614,SKU_0009,Latin_America,2026-M12,14155,0.93
FCT_001615,SKU_0044,Europe,2027-M08,2431,0.85
FCT_001616,SKU_0021,Latin_America,2026-M06,12824,0.93
FCT_001617,SKU_0014,Asia_Pacific,2027-M02,4578,0.83
FCT_001618,SKU_0044,Asia_Pacific,2026-M03,12575,0.84
FCT_001619,SKU_0021,Asia_Pacific,2026-M12,1480,0.85
FCT_001620,SKU_0021,North_America,2026-M05,1751,0.92
FCT_001621,SKU_0049,Europe,2026-M09,3312,0.86
FCT_001622,SKU_0011,North_America,2026-M01,9462,0.83
FCT_001623,SKU_0024,Asia_Pacific,2027-M09,9732,0.87
FCT_001624,SKU_0002,Europe,2027-M04,10526,0.86
FCT_001625,SKU_0015,Europe,2027-M03,4311,0.93
FCT_001626,SKU_0027,Europe,2026-M09,7464,0.87
FCT_001627,SKU_0008,Europe,2027-M03,11612,0.86
FCT_001628,SKU_0011,Latin_America,2026-M10,12332,0.95
FCT_001629,SKU_0017,North_America,2027-M05,13921,0.94
FCT_001630,SKU_0043,Europe,2026-M04,7456,0.93
FCT_001631,SKU_0035,Asia_Pacific,2027-M12,13215,0.81
FCT_001632,SKU_0017,North_America,2027-M10,4578,0.93
FCT_001633,SKU_0003,North_America,2026-M11,3236,0.94
FCT_001634,SKU_0022,Latin_America,2026-M08,4220,0.92
FCT_001635,SKU_0042,Asia_Pacific,2026-M05,10345,0.89
FCT_001636,SKU_0029,Europe,2027-M01,5332,0.82
FCT_001637,SKU_0025,Asia_Pacific,2027-M12,10742,0.82
FCT_001638,SKU_0001,Latin_America,2026-M07,1879,0.91
FCT_001639,SKU_0019,North_America,2027-M12,13417,0.89
FCT_001640,SKU_0033,Asia_Pacific,2027-M09,14404,0.92
FCT_001641,SKU_0016,North_America,2026-M12,1874,0.93
FCT_001642,SKU_0037,Asia_Pacific,2027-M01,1346,0.83
FCT_001643,SKU_0050,Europe,2027-M08,9015,0.87
FCT_001644,SKU_0018,Latin_America,2027-M04,8912,0.92
FCT_001645,SKU_0015,North_America,2027-M12,2805,0.9
FCT_001646,SKU_0008,North_America,2027-M05,10770,0.85
FCT_001647,SKU_0011,Europe,2027-M04,7418,0.84
FCT_001648,SKU_0022,Europe,2026-M07,9482,0.84
FCT_001649,SKU_0033,Europe,2026-M06,8560,0.87
FCT_001650,SKU_0036,North_America,2027-M05,11384,0.87
FCT_001651,SKU_0016,Asia_Pacific,2026-M04,9492,0.83
FCT_001652,SKU_0010,Europe,2027-M06,4867,0.93
FCT_001653,SKU_0001,North_America,2026-M04,1355,0.86
FCT_001654,SKU_0031,Latin_America,2026-M12,5318,0.84
FCT_001655,SKU_0049,Europe,2026-M10,6266,0.87
FCT_001656,SKU_0002,Latin_America,2027-M06,11736,0.86
FCT_001657,SKU_0009,North_America,2027-M09,12564,0.94
FCT_001658,SKU_0019,Latin_America,2026-M05,9652,0.89
FCT_001659,SKU_0048,North_America,2027-M01,6593,0.8
FCT_001660,SKU_0048,Asia_Pacific,2027-M02,14247,0.94
FCT_001661,SKU_0023,North_America,2026-M07,11955,0.91
FCT_001662,SKU_0027,Europe,2026-M10,11507,0.9
FCT_001663,SKU_0020,North_America,2026-M09,7715,0.8
FCT_001664,SKU_0025,Asia_Pacific,2027-M01,13460,0.87
FCT_001665,SKU_0045,Latin_America,2027-M01,12898,0.86
FCT_001666,SKU_0014,North_America,2026-M07,9648,0.87
FCT_001667,SKU_0024,Europe,2026-M12,8089,0.91
FCT_001668,SKU_0018,North_America,2027-M07,1990,0.87
FCT_001669,SKU_0026,Asia_Pacific,2026-M10,11428,0.93
FCT_001670,SKU_0018,Asia_Pacific,2026-M10,12462,0.88
FCT_001671,SKU_0017,Europe,2027-M02,2961,0.94
FCT_001672,SKU_0046,Europe,2027-M11,10825,0.83
FCT_001673,SKU_0022,Europe,2026-M02,12776,0.86
FCT_001674,SKU_0030,North_America,2026-M05,2554,0.93
FCT_001675,SKU_0035,Europe,2026-M04,10338,0.82
FCT_001676,SKU_0003,Asia_Pacific,2026-M09,4073,0.87
FCT_001677,SKU_0008,Latin_America,2026-M02,5154,0.85
FCT_001678,SKU_0046,Asia_Pacific,2026-M11,11561,0.89
FCT_001679,SKU_0016,Asia_Pacific,2027-M11,5875,0.94
FCT_001680,SKU_0032,Europe,2026-M09,2678,0.9
FCT_001681,SKU_0037,Asia_Pacific,2026-M11,4393,0.94
FCT_001682,SKU_0029,Latin_America,2026-M06,5070,0.87
FCT_001683,SKU_0035,North_America,2026-M05,9200,0.87
FCT_001684,SKU_0030,Europe,2027-M04,6479,0.94
FCT_001685,SKU_0027,North_America,2027-M05,9274,0.92
FCT_001686,SKU_0041,Europe,2026-M07,1191,0.87
FCT_001687,SKU_0007,Latin_America,2026-M04,2083,0.91
FCT_001688,SKU_0004,Latin_America,2027-M05,11288,0.92
FCT_001689,SKU_0002,North_America,2026-M09,7626,0.93
FCT_001690,SKU_0032,Latin_America,2026-M04,6953,0.82
FCT_001691,SKU_0043,North_America,2027-M12,1490,0.92
FCT_001692,SKU_0004,Asia_Pacific,2026-M05,5379,0.81
FCT_001693,SKU_0026,Latin_America,2026-M12,1586,0.94
FCT_001694,SKU_0012,Asia_Pacific,2027-M12,9646,0.83
FCT_001695,SKU_0011,Europe,2026-M12,9812,0.9
FCT_001696,SKU_0018,Latin_America,2026-M12,5937,0.87
FCT_001697,SKU_0047,Latin_America,2026-M09,12972,0.84
FCT_001698,SKU_0028,Asia_Pacific,2027-M12,4215,0.92
FCT_001699,SKU_0044,Asia_Pacific,2027-M02,4735,0.84
FCT_001700,SKU_0045,Europe,2026-M04,14785,0.92
FCT_001701,SKU_0035,Europe,2027-M11,8576,0.83
FCT_001702,SKU_0035,Latin_America,2026-M07,6383,0.9
FCT_001703,SKU_0046,Asia_Pacific,2026-M08,12306,0.9
FCT_001704,SKU_0043,Latin_America,2027-M02,5768,0.93
FCT_001705,SKU_0025,Latin_America,2026-M07,11161,0.82
FCT_001706,SKU_0012,Latin_America,2027-M01,4026,0.88
FCT_001707,SKU_0005,Latin_America,2027-M09,11065,0.8
FCT_001708,SKU_0045,Latin_America,2026-M11,2928,0.93
FCT_001709,SKU_0043,Europe,2026-M02,10078,0.93
FCT_001710,SKU_0042,Europe,2027-M10,9291,0.84
FCT_001711,SKU_0007,Latin_America,2027-M11,11866,0.92
FCT_001712,SKU_0042,Europe,2026-M03,14165,0.95
FCT_001713,SKU_0049,Europe,2027-M06,5025,0.91
FCT_001714,SKU_0027,Latin_America,2026-M02,2355,0.86
FCT_001715,SKU_0006,Europe,2027-M03,13193,0.88
FCT_001716,SKU_0044,North_America,2027-M10,13224,0.89
FCT_001717,SKU_0032,Europe,2026-M10,14576,0.84
FCT_001718,SKU_0028,Europe,2027-M10,5277,0.95
FCT_001719,SKU_0028,Europe,2026-M03,1682,0.88
FCT_001720,SKU_0039,Europe,2026-M05,11796,0.89
FCT_001721,SKU_0036,Latin_America,2027-M12,6168,0.95
FCT_001722,SKU_0045,Europe,2027-M11,10627,0.83
FCT_001723,SKU_0026,Asia_Pacific,2027-M06,4275,0.95
FCT_001724,SKU_0009,Latin_America,2026-M04,11250,0.81
FCT_001725,SKU_0035,Asia_Pacific,2026-M08,11261,0.93
FCT_001726,SKU_0030,North_America,2027-M04,8138,0.8
FCT_001727,SKU_0048,Europe,2026-M05,12685,0.92
FCT_001728,SKU_0046,Asia_Pacific,2026-M01,3531,0.86
FCT_001729,SKU_0018,Europe,2026-M06,11239,0.92
FCT_001730,SKU_0030,Europe,2026-M12,3034,0.91
FCT_001731,SKU_0026,Europe,2026-M06,3604,0.83
FCT_001732,SKU_0014,Asia_Pacific,2026-M10,11632,0.81
FCT_001733,SKU_0012,Europe,2026-M04,3135,0.89
FCT_001734,SKU_0019,North_America,2026-M08,10799,0.9
FCT_001735,SKU_0016,Latin_America,2026-M07,7589,0.86
FCT_001736,SKU_0001,Europe,2027-M12,4587,0.8
FCT_001737,SKU_0034,Europe,2026-M11,10836,0.92
FCT_001738,SKU_0013,Latin_America,2027-M10,3705,0.94
FCT_001739,SKU_0040,Europe,2027-M10,6869,0.93
FCT_001740,SKU_0046,Latin_America,2027-M07,7546,0.85
FCT_001741,SKU_0042,North_America,2026-M05,1052,0.95
FCT_001742,SKU_0015,Latin_America,2026-M09,1480,0.87
FCT_001743,SKU_0015,North_America,2026-M08,11529,0.89
FCT_001744,SKU_0034,Latin_America,2027-M07,14160,0.85
FCT_001745,SKU_0010,North_America,2026-M07,14190,0.92
FCT_001746,SKU_0012,Latin_America,2026-M11,1985,0.92
FCT_001747,SKU_0004,Asia_Pacific,2027-M04,12184,0.87
FCT_001748,SKU_0037,Latin_America,2027-M07,3676,0.8
FCT_001749,SKU_0028,North_America,2026-M05,3391,0.93
FCT_001750,SKU_0050,North_America,2026-M03,11288,0.89
FCT_001751,SKU_0003,Latin_America,2027-M06,4522,0.81
FCT_001752,SKU_0009,Latin_America,2027-M11,6347,0.8
FCT_001753,SKU_0041,Europe,2026-M03,5787,0.82
FCT_001754,SKU_0045,Asia_Pacific,2026-M08,2284,0.9
FCT_001755,SKU_0022,North_America,2026-M08,9711,0.82
FCT_001756,SKU_0033,Asia_Pacific,2027-M05,1638,0.91
FCT_001757,SKU_0021,Europe,2026-M09,12351,0.93
FCT_001758,SKU_0020,Latin_America,2027-M05,9473,0.82
FCT_001759,SKU_0032,Asia_Pacific,2026-M07,1908,0.85
FCT_001760,SKU_0014,Latin_America,2026-M12,3038,0.92
FCT_001761,SKU_0045,North_America,2027-M12,1533,0.88
FCT_001762,SKU_0012,Europe,2027-M11,1916,0.94
FCT_001763,SKU_0044,Europe,2026-M05,6678,0.84
FCT_001764,SKU_0011,Asia_Pacific,2027-M12,5716,0.91
FCT_001765,SKU_0004,Europe,2026-M03,4563,0.94
FCT_001766,SKU_0032,Latin_America,2026-M02,6880,0.87
FCT_001767,SKU_0001,Europe,2027-M01,14509,0.87
FCT_001768,SKU_0032,Europe,2027-M06,8324,0.93
FCT_001769,SKU_0010,North_America,2026-M02,10615,0.92
